Name,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Logan Stanley,25,0,15,0,1,1,19,2,809,752,0,56,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.0,0.000,0.296,0.296,0.000,0.319,0.319,0.000,0.000,0.000,0.000,0.067,0.067,19,0.0,20,22,0,0,0.00
Byron Froese,32,1,16,0,1,1,4,-2,640,605,5,29,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,0.351,0.351,0.000,0.371,0.371,0.000,0.000,0.000,0.000,0.063,0.063,17,0.0,22,8,59,47,55.66
Nikita Alexandrov,23,1,19,0,1,1,4,-3,475,475,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,0.398,0.398,0.000,0.399,0.399,0.000,0.000,0.000,0.000,0.053,0.053,10,0.0,22,7,29,43,40.28
Austin Czarnik,31,1,20,0,1,1,6,-2,511,489,7,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,0.352,0.352,0.000,0.368,0.368,0.000,0.000,0.000,0.000,0.050,0.050,18,0.0,8,6,68,65,51.13
Mark Friedman,28,0,21,0,1,1,21,4,739,729,5,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,0.232,0.232,0.000,0.235,0.235,0.000,0.000,0.000,0.000,0.048,0.048,16,0.0,30,31,0,0,0.00
William Lockwood,25,1,26,0,1,1,16,2,491,473,1,16,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,0.281,0.281,0.000,0.292,0.292,0.000,0.000,0.000,0.000,0.038,0.038,19,0.0,54,8,4,4,50.00
Rasmus Kupari,23,1,27,0,1,1,4,-6,536,475,19,41,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,0.248,0.248,0.000,0.280,0.280,0.000,0.000,0.000,0.000,0.037,0.037,27,0.0,22,9,75,84,47.17
Jaycob Megna,31,0,30,0,1,1,14,-8,1066,957,3,105,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,0.112,0.112,0.000,0.125,0.125,0.000,0.000,0.000,0.000,0.033,0.033,19,0.0,33,63,0,0,0.00
Riley Nash,34,1,1,0,0,0,0,0,665,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,1,0,2,2,50.00
Alex Petrovic,31,0,1,0,0,0,0,-1,772,749,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,0.0,2,0,0,0,0.00
Dylan McIlrath,31,0,1,0,0,0,5,0,382,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,1,0,0,0,0.00
Anton Blidh,28,1,1,0,0,0,2,-1,321,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,1,0,0,0,0.00
Oskar Lindblom,27,1,1,0,0,0,0,-1,716,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,1,1,0,0,0.00
Jujhar Khaira,29,1,1,0,0,0,0,0,485,433,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,1,1,0,2,0.00
Max McCormick,31,1,1,0,0,0,0,0,338,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,0,0,0,0,0.00
Patrik Koch,27,0,1,0,0,0,10,0,560,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,4,1,0,0,0.00
Glenn Gawdin,26,1,1,0,0,0,2,-1,455,425,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,4,1,2,3,40.00
Victor Mete,25,0,1,0,0,0,0,0,652,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,0,1,0,0,0.00
Kole Lind,25,1,1,0,0,0,0,0,359,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,2,0,0,1,0.00
Jake Leschyshyn,24,1,1,0,0,0,0,-1,388,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,0,1,0,0,0.00
Adam Ginning,23,0,1,0,0,0,0,-1,1091,1047,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,5,1,0,0,0.00
Rhett Gardner,27,1,1,0,0,0,0,0,448,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,1,1,2,0,100.00
Philip Kemp,24,0,1,0,0,0,0,0,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,0,0,0,0,0.00
Zach Aston-Reese,29,1,1,0,0,0,0,0,381,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,2,0,0,0,0.00
Oskar Olausson,21,1,1,0,0,0,0,0,710,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,0.0,2,2,0,0,0.00
Jan Jenik,23,1,1,0,0,0,0,-1,501,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,1,1,0,1,0.00
Vladislav Kolyachonok,22,0,1,0,0,0,2,0,369,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,2,0,0,0,0.00
Yan Kuznetsov,21,0,1,0,0,0,0,-1,718,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,0.0,0,1,0,0,0.00
Graeme Clarke,22,1,1,0,0,0,0,1,572,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,1,0,0,1,0.00
Brian Halonen,24,1,1,0,0,0,0,0,587,580,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,0,0,0,1,0.00
Alexander Steeves,24,1,1,0,0,0,0,-1,614,560,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,6,0,0,0,0.00
Cole McWard,22,0,1,0,0,0,0,0,545,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,0,0,0,0,0.00
Marc Johnstone,27,1,1,0,0,0,0,-1,439,369,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,2,0,1,0,100.00
Connor Mackey,27,0,1,0,0,0,5,1,987,982,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,1,3,0,0,0.00
Callahan Burke,26,1,1,0,0,0,0,0,426,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,3,0,0,0,0.00
Jack Thompson,21,0,1,0,0,0,0,0,699,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,2,0,0,0,0.00
Declan Carlile,23,0,1,0,0,0,0,1,687,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,1,2,0,0,0.00
Landon Slaggert,21,1,1,0,0,0,0,0,632,620,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,2,1,0,0,0.00
Matthew Savoie,19,1,1,0,0,0,0,0,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,0,0,0,0,0.00
Jiri Kulich,19,1,1,0,0,0,0,-1,893,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,1,0,0,1,0.00
John Hayden,28,1,2,0,0,0,0,-1,403,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,3,1,1,1,50.00
Samuel Laberge,26,1,2,0,0,0,0,0,185,182,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,3,0,0,0,0.00
Andrew Poturalski,29,1,2,0,0,0,0,-1,412,385,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,0,0,3,0,100.00
Marian Studenic,25,1,2,0,0,0,2,-1,486,482,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,4,0,0,0,0.00
Justin Kirkland,27,1,2,0,0,0,0,0,433,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,5,1,8,4,66.67
Adam Gaudette,27,1,2,0,0,0,4,0,588,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,4,1,0,0,0.00
Brett Murray,25,1,2,0,0,0,2,-1,478,475,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,5,0,1,0,100.00
Ondrej Pavel,23,1,2,0,0,0,2,-1,366,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,1,0,3,6,33.33
Marat Khusnutdinov,21,1,2,0,0,0,0,0,636,627,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,2,4,8,7,53.33
Gage Goncalves,22,1,2,0,0,0,6,0,597,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,2,0,0,1,0.00
Marshall Rifai,25,0,2,0,0,0,0,1,699,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,4,1,0,0,0.00
Yegor Afanasyev,22,1,2,0,0,0,0,-1,779,694,49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5,0.0,6,2,0,0,0.00
Grant Hutton,28,0,2,0,0,0,0,1,526,517,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,4,1,0,0,0.00
Mikael Pyyhtiä,22,1,2,0,0,0,0,-2,660,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,0,5,0,0,0.00
Scott Sabourin,31,1,3,0,0,0,9,0,556,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,10,1,0,2,0.00
Shane Bowers,24,1,3,0,0,0,0,1,385,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,0.0,2,0,4,9,30.77
Carson Meyer,26,1,3,0,0,0,2,-1,611,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4,0.0,10,2,0,0,0.00
Tobias Björnfot,22,0,3,0,0,0,2,-2,764,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,2,5,0,0,0.00
Victor Söderström,22,0,3,0,0,0,0,-1,911,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,3,6,0,0,0.00
Pierrick Dubé,22,1,3,0,0,0,2,1,559,556,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,2,3,0,1,0.00
John Leonard,25,1,3,0,0,0,0,-1,380,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4,0.0,0,2,0,0,0.00
Justin Sourdif,21,1,3,0,0,0,0,0,530,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,0.0,5,2,0,0,0.00
Joseph Snively,27,1,3,0,0,0,0,-1,500,490,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,1,0,0,0,0.00
Zack Ostapchuk,20,1,3,0,0,0,0,0,656,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,4,3,5,12,29.41
Lucas Condotta,26,1,3,0,0,0,0,1,450,424,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,0.0,5,1,5,5,50.00
Akito Hirose,24,0,3,0,0,0,0,1,726,662,49,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,3,5,0,0,0.00
Shane Wright,19,1,3,0,0,0,0,-1,587,520,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,1,3,8,3,72.73
Ryan Winterton,20,1,3,0,0,0,0,-1,492,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,3,1,0,0,0.00
Brennan Othmann,20,1,3,0,0,0,0,0,545,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6,0.0,6,1,0,0,0.00
Joona Koppanen,25,1,4,0,0,0,0,0,468,420,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4,0.0,3,2,2,8,20.00
Brett Seney,27,1,4,0,0,0,6,0,620,617,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,9,6,4,8,33.33
Pavol Regenda,24,1,4,0,0,0,2,-1,707,701,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5,0.0,8,4,1,3,25.00
Samuel Walker,24,1,4,0,0,0,0,-3,561,559,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,2,1,0,1,0.00
Linus Karlsson,24,1,4,0,0,0,0,0,608,541,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4,0.0,3,2,2,7,22.22
Filip Roos,24,0,4,0,0,0,0,-4,883,814,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,0.0,8,2,0,0,0.00
Emil Andrae,21,0,4,0,0,0,0,-1,780,776,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,5,6,0,0,0.00
Emil Heineman,22,1,4,0,0,0,0,2,597,587,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,7,1,0,2,0.00
Georgi Merkulov,23,1,4,0,0,0,0,1,634,613,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,2,4,6,22,21.43
Cole Schwindt,22,1,4,0,0,0,2,-1,407,404,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,5,1,6,2,75.00
Nikolas Matinpalo,25,0,4,0,0,0,0,1,420,410,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,0.0,4,2,0,0,0.00
Adam Klapka,23,1,4,0,0,0,2,-1,368,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,13,1,0,1,0.00
Fraser Minten,19,1,4,0,0,0,2,0,686,658,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,4,1,18,19,48.65
Robert Hägg,28,0,5,0,0,0,4,-4,767,759,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6,0.0,21,10,0,0,0.00
Derrick Pouliot,29,0,5,0,0,0,0,-1,728,718,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5,0.0,4,5,0,0,0.00
Philippe Myers,26,0,5,0,0,0,2,-2,701,678,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6,0.0,8,6,0,0,0.00
Trey Fix-Wolansky,24,1,5,0,0,0,0,-3,742,699,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8,0.0,10,4,0,1,0.00
Hugh McGing,25,1,5,0,0,0,0,-5,502,494,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4,0.0,7,3,1,6,14.29
Arshdeep Bains,22,1,5,0,0,0,6,-3,777,724,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,5,1,0,2,0.00
Ronnie Attard,24,0,5,0,0,0,4,-1,1010,914,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5,0.0,14,4,0,0,0.00
Adam Raska,22,1,5,0,0,0,0,0,408,403,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,12,1,0,0,0.00
Jacob Peterson,24,1,6,0,0,0,2,-3,795,684,28,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,5,5,15,33,31.25
Grigory Denisenko,23,1,6,0,0,0,2,-3,650,612,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5,0.0,14,2,0,0,0.00
Vasili Podkolzin,22,1,6,0,0,0,0,0,662,615,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8,0.0,19,0,0,2,0.00
Nick Blankenburg,25,0,6,0,0,0,0,0,1072,1052,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,12,12,0,0,0.00
Raphael Lavoie,23,1,7,0,0,0,2,-2,437,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4,0.0,13,1,0,2,0.00
Isak Rosén,20,1,7,0,0,0,0,-3,515,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8,0.0,0,2,1,5,16.67
Maxence Guenette,22,0,7,0,0,0,2,-1,827,823,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6,0.0,6,6,0,0,0.00
Matthew Samoskevich,21,1,7,0,0,0,0,-3,722,683,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11,0.0,5,3,0,1,0.00
Lukas Rousek,24,1,7,0,0,0,0,-1,665,658,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,0.0,1,4,1,0,100.00
Rem Pitlick,26,1,9,0,0,0,2,-7,935,776,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13,0.0,9,6,5,5,50.00
Philip Broberg,22,0,10,0,0,0,0,-2,631,549,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4,0.0,4,7,0,0,0.00
Robert Bortuzzo,34,0,15,0,0,0,19,-1,820,713,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5,0.0,21,20,0,0,0.00
Colin White,26,1,18,0,0,0,2,-1,598,560,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13,0.0,16,8,25,35,41.67
